"Date","Price","Open","High","Low","Vol.","Change %"
"06/22/2021","32,553.0","31,761.0","33,300.0","29,927.0","26.87K","2.49%"
"06/21/2021","31,761.0","35,631.0","35,631.0","31,475.0","23.45K","-10.86%"
"06/20/2021","35,631.0","35,585.8","35,966.0","33,725.0","16.93K","0.13%"
"06/19/2021","35,585.8","35,802.0","36,236.0","35,460.0","11.57K","-0.60%"
"06/18/2021","35,802.0","38,061.0","38,061.0","35,490.0","11.42K","-5.94%"
"06/17/2021","38,061.0","38,332.0","39,324.0","37,733.7","3.54K","-0.71%"
"06/16/2021","38,332.0","40,139.0","40,394.0","38,332.0","6.79K","-4.50%"
"06/15/2021","40,139.0","40,509.0","40,708.8","39,726.0","7.78K","-0.89%"
"06/14/2021","40,500.0","39,004.0","40,732.0","38,812.0","9.73K","3.84%"
"06/13/2021","39,004.0","35,531.0","39,021.1","34,984.0","8.99K","9.77%"
"06/12/2021","35,531.0","37,338.0","37,338.0","35,185.0","7.38K","-4.84%"
"06/11/2021","37,338.0","36,649.2","37,427.0","36,342.0","6.42K","1.88%"
"06/10/2021","36,649.2","37,347.0","37,933.0","36,559.0","9.57K","-1.87%"
"06/09/2021","37,347.0","33,415.0","37,490.0","32,673.0","26.97K","11.77%"
"06/08/2021","33,415.0","33,596.0","33,744.8","31,547.6","12.92K","-0.54%"
"06/07/2021","33,596.0","35,782.0","36,613.3","33,596.0","9.97K","-6.11%"
"06/06/2021","35,782.0","35,543.0","36,238.0","35,496.0","6.51K","0.67%"
"06/05/2021","35,543.0","36,844.0","37,690.3","35,296.0","6.59K","-3.56%"
"06/04/2021","36,854.0","39,209.0","39,209.0","36,532.0","5.93K","-6.01%"
"06/03/2021","39,209.0","37,590.0","39,209.0","37,371.0","5.75K","4.31%"
"06/02/2021","37,590.0","36,672.6","38,053.0","36,192.3","3.97K","2.50%"
"06/01/2021","36,672.6","37,305.0","37,624.8","35,928.0","5.29K","-1.70%"
"05/31/2021","37,305.0","35,615.0","37,305.0","34,527.0","5.98K","4.75%"
"05/30/2021","35,615.0","34,570.0","36,138.0","33,680.0","6.02K","3.02%"
"05/29/2021","34,570.0","35,667.0","36,910.5","33,681.0","7.76K","-3.08%"
"05/28/2021","35,667.0","38,484.7","38,484.7","35,028.0","10.22K","-7.20%"
"05/27/2021","38,435.0","39,301.0","40,120.0","37,381.0","5.55K","-2.20%"
"05/26/2021","39,301.0","38,363.0","40,497.8","38,020.2","8.61K","2.45%"
"05/25/2021","38,363.0","38,772.9","39,761.0","36,760.5","7.77K","-1.06%"
"05/24/2021","38,772.9","34,730.3","39,201.0","34,730.3","15.13K","11.64%"
"05/23/2021","34,730.3","37,585.0","38,186.0","32,623.0","25.99K","-7.60%"
"05/22/2021","37,585.0","37,415.0","38,662.0","36,150.0","13.56K","0.45%"
"05/21/2021","37,415.0","40,550.1","41,500.0","35,188.0","23.31K","-7.79%"
"05/20/2021","40,578.0","36,755.0","41,827.0","35,198.4","25.60K","10.40%"
"05/19/2021","36,755.0","42,935.0","42,935.0","35,303.4","67.82K","-14.39%"
"05/18/2021","42,935.0","43,544.0","45,474.0","42,611.8","10.72K","-1.40%"
"05/17/2021","43,544.0","46,569.0","46,569.0","42,304.0","37.72K","-6.52%"
"05/16/2021","46,582.9","46,784.9","49,460.0","45,340.0","19.06K","-0.43%"
"05/15/2021","46,784.9","49,917.0","50,526.2","46,784.9","9.49K","-6.27%"
"05/14/2021","49,917.0","49,747.0","51,168.0","49,289.0","6.05K","0.34%"
"05/13/2021","49,747.0","49,725.0","51,154.0","48,120.6","21.16K","0.04%"
"05/12/2021","49,725.0","56,715.0","57,688.0","49,725.0","14.96K","-12.32%"
"05/11/2021","56,715.0","55,851.0","56,724.0","54,789.0","7.69K","1.55%"
"05/10/2021","55,851.0","58,276.0","59,454.3","55,448.0","13.49K","-4.16%"
"05/09/2021","58,276.0","58,894.0","58,956.5","56,977.0","8.48K","-1.05%"
"05/08/2021","58,894.0","57,349.0","59,327.0","57,317.0","7.61K","2.69%"
"05/07/2021","57,349.0","56,451.0","58,101.0","55,606.0","6.93K","1.59%"
"05/06/2021","56,451.0","57,487.0","57,843.0","55,897.0","10.44K","-1.79%"
"05/05/2021","57,477.0","52,960.0","57,477.0","52,960.0","7.66K","7.91%"
"05/04/2021","53,264.0","57,147.0","57,147.0","53,264.0","10.03K","-6.79%"
"05/03/2021","57,147.0","56,605.0","58,686.0","56,605.0","7.63K","0.96%"
"05/02/2021","56,605.0","57,774.0","57,774.0","56,385.0","4.20K","-2.02%"
"05/01/2021","57,774.0","57,634.7","58,265.0","57,259.0","4.32K","0.24%"
"04/30/2021","57,637.0","53,566.0","57,637.0","53,339.0","7.86K","7.60%"
"04/29/2021","53,566.0","54,860.0","54,860.0","52,631.0","7.08K","-2.36%"
"04/28/2021","54,860.0","55,044.0","55,575.0","54,090.0","5.76K","-0.33%"
"04/27/2021","55,044.0","54,103.0","55,215.0","53,660.0","7.24K","1.74%"
"04/26/2021","54,103.0","49,129.0","54,214.0","49,129.0","11.01K","10.15%"
"04/25/2021","49,116.3","50,167.0","50,539.0","48,409.8","9.60K","-2.09%"
"04/24/2021","50,167.0","51,139.0","51,139.0","49,572.0","5.98K","-1.90%"
"04/23/2021","51,139.0","51,781.3","51,781.3","48,719.6","17.25K","-1.24%"
"04/22/2021","51,781.3","53,822.0","55,067.0","51,781.3","12.69K","-3.79%"
"04/21/2021","53,822.0","56,476.0","56,476.0","53,822.0","7.10K","-4.70%"
"04/20/2021","56,476.0","55,639.0","56,950.0","54,398.0","8.39K","1.50%"
"04/19/2021","55,639.0","56,173.0","57,359.0","54,912.8","8.57K","-0.93%"
"04/18/2021","56,163.0","59,970.0","60,223.0","54,416.8","26.33K","-6.35%"
"04/17/2021","59,970.0","61,325.0","62,367.7","59,970.0","7.02K","-2.21%"
"04/16/2021","61,325.0","63,196.0","63,453.0","60,286.0","11.54K","-2.96%"
"04/15/2021","63,196.0","62,907.0","63,475.0","62,348.0","6.61K","0.40%"
"04/14/2021","62,942.7","63,518.0","64,374.0","62,065.0","10.93K","-0.91%"
"04/13/2021","63,518.0","59,900.0","63,518.0","59,900.0","11.26K","6.04%"
"04/12/2021","59,900.0","60,034.8","60,701.0","59,747.0","5.50K","-0.22%"
"04/11/2021","60,034.8","59,823.8","60,486.0","59,411.0","4.65K","0.35%"
"04/10/2021","59,823.8","58,114.0","60,984.0","58,114.0","9.79K","2.94%"
"04/09/2021","58,114.0","58,110.0","58,683.0","57,849.0","3.75K","0.01%"
"04/08/2021","58,110.0","55,960.0","58,110.0","55,960.0","4.48K","3.84%"
"04/07/2021","55,960.0","57,991.0","58,490.0","55,960.0","8.85K","-3.50%"
"04/06/2021","57,991.0","59,145.0","59,200.0","57,603.0","5.62K","-1.95%"
"04/05/2021","59,145.0","58,240.0","59,145.0","57,034.0","5.59K","1.55%"
"04/04/2021","58,240.0","57,023.0","58,240.0","57,023.0","4.97K","2.13%"
"04/03/2021","57,023.0","58,959.0","59,499.0","57,023.0","6.63K","-3.28%"
"04/02/2021","58,959.0","58,727.4","59,834.0","58,727.4","6.15K","0.39%"
"04/01/2021","58,727.4","58,796.0","59,172.9","58,498.0","4.35K","-0.12%"
"03/31/2021","58,796.0","58,841.0","59,453.0","57,698.0","8.12K","-0.08%"
"03/30/2021","58,841.0","57,672.3","59,349.0","57,278.0","7.87K","2.03%"
"03/29/2021","57,672.3","55,773.0","58,162.0","54,984.0","10.12K","3.41%"
"03/28/2021","55,773.0","55,886.0","56,326.0","55,089.0","4.21K","-0.20%"
"03/27/2021","55,886.0","54,992.9","56,249.0","54,373.0","5.18K","1.62%"
"03/26/2021","54,992.9","51,363.0","54,992.9","51,363.0","7.71K","7.07%"
"03/25/2021","51,363.0","52,347.2","52,926.0","50,874.0","11.59K","-1.88%"
"03/24/2021","52,347.2","54,331.0","56,919.0","52,347.2","14.08K","-3.65%"
"03/23/2021","54,331.0","54,074.0","55,646.9","53,541.2","6.57K","0.48%"
"03/22/2021","54,074.0","57,368.0","58,036.0","54,074.0","8.72K","-5.74%"
"03/21/2021","57,368.0","58,087.0","58,499.5","56,200.0","8.29K","-1.24%"
"03/20/2021","58,087.0","58,074.0","59,421.0","58,074.0","6.78K","0.02%"
"03/19/2021","58,074.0","57,640.0","58,961.0","57,030.0","6.48K","0.75%"
"03/18/2021","57,640.0","58,870.0","59,799.0","57,580.0","7.24K","-2.09%"
"03/17/2021","58,870.0","56,924.0","58,870.0","54,576.0","11.27K","3.42%"
"03/16/2021","56,924.0","55,644.0","56,924.0","54,049.0","10.49K","2.30%"
"03/15/2021","55,644.0","59,005.0","60,141.1","55,644.0","14.78K","-5.70%"
"03/14/2021","59,005.0","61,207.0","61,468.0","59,005.0","6.64K","-3.60%"
"03/13/2021","61,207.0","57,315.0","61,207.0","56,488.0","13.70K","6.79%"
"03/12/2021","57,315.0","57,869.0","57,869.0","55,946.0","9.56K","-0.96%"
"03/11/2021","57,869.0","55,939.0","57,921.0","54,834.0","8.66K","3.42%"
"03/10/2021","55,955.2","54,950.0","57,033.0","53,698.7","10.68K","1.83%"
"03/09/2021","54,949.4","52,395.0","54,949.4","52,395.0","8.20K","4.88%"
"03/08/2021","52,395.0","51,031.2","52,395.0","49,821.0","6.15K","2.67%"
"03/07/2021","51,031.2","48,895.0","51,031.2","48,895.0","5.37K","4.37%"
"03/06/2021","48,895.0","48,811.0","49,043.1","47,515.4","4.21K","0.17%"
"03/05/2021","48,811.0","48,368.0","49,277.0","46,662.0","9.42K","0.92%"
"03/04/2021","48,368.0","50,425.0","51,556.0","48,059.0","9.56K","-4.08%"
"03/03/2021","50,425.0","48,526.0","52,018.0","48,526.0","8.60K","3.91%"
"03/02/2021","48,526.0","49,572.0","49,572.0","47,453.6","8.37K","-2.11%"
"03/01/2021","49,572.0","45,300.0","49,572.0","45,300.0","9.42K","9.43%"
"02/28/2021","45,300.0","46,217.0","46,360.5","43,380.0","13.54K","-1.98%"
"02/27/2021","46,217.0","46,319.0","47,766.9","46,217.0","7.60K","-0.22%"
"02/26/2021","46,319.0","47,144.0","48,250.0","45,320.0","22.33K","-1.75%"
"02/25/2021","47,144.0","49,715.0","51,511.0","47,144.0","9.55K","-5.17%"
"02/24/2021","49,715.0","48,888.0","51,043.0","47,179.0","12.00K","1.69%"
"02/23/2021","48,888.0","54,078.0","54,078.0","45,343.5","32.59K","-9.60%"
"02/22/2021","54,078.0","57,376.0","57,376.0","48,383.0","27.31K","-5.75%"
"02/21/2021","57,376.0","55,838.0","58,238.0","55,639.0","6.69K","2.75%"
"02/20/2021","55,838.0","55,847.0","57,352.0","55,182.0","11.63K","-0.02%"
"02/19/2021","55,847.0","51,566.0","56,093.0","51,079.0","11.80K","8.30%"
"02/18/2021","51,566.0","52,060.0","52,433.0","51,356.9","5.87K","-0.95%"
"02/17/2021","52,060.0","49,225.0","52,284.0","49,225.0","9.21K","5.76%"
"02/16/2021","49,225.0","47,941.0","49,533.5","47,643.0","13.04K","2.68%"
"02/15/2021","47,941.0","48,587.0","48,694.0","46,563.0","9.88K","-1.33%"
"02/14/2021","48,587.0","47,177.0","49,279.0","47,177.0","7.34K","2.99%"
"02/13/2021","47,177.0","47,389.0","47,939.0","46,582.0","5.23K","-0.45%"
"02/12/2021","47,389.0","47,966.0","48,540.0","47,072.0","10.79K","-1.20%"
"02/11/2021","47,966.0","44,835.0","47,981.0","44,444.0","10.30K","6.98%"
"02/10/2021","44,835.0","46,486.0","47,056.0","44,541.0","10.02K","-3.55%"
"02/09/2021","46,486.0","46,440.0","48,004.0","45,882.0","15.90K","0.10%"
"02/08/2021","46,440.0","38,841.0","46,440.0","38,250.0","24.79K","19.56%"
"02/07/2021","38,841.0","39,257.0","39,561.0","38,061.0","7.63K","-1.06%"
"02/06/2021","39,257.0","38,260.0","40,780.0","38,260.0","10.18K","2.61%"
"02/05/2021","38,260.0","36,975.0","38,260.0","36,759.0","4.48K","3.48%"
"02/04/2021","36,975.0","37,677.0","37,998.0","36,521.0","6.42K","-1.86%"
"02/03/2021","37,677.0","35,563.0","37,677.0","35,563.0","8.80K","5.94%"
"02/02/2021","35,563.0","33,559.0","35,960.0","33,559.0","7.01K","5.97%"
"02/01/2021","33,559.0","33,141.0","34,460.1","32,595.0","5.30K","1.26%"
"01/31/2021","33,141.0","34,334.0","34,334.0","32,270.0","5.82K","-3.47%"
"01/30/2021","34,334.0","34,268.0","34,791.0","33,136.6","7.29K","0.16%"
"01/29/2021","34,280.7","33,350.0","38,056.0","32,466.0","28.64K","2.85%"
"01/28/2021","33,331.0","30,454.0","33,418.0","30,344.0","9.17K","9.45%"
"01/27/2021","30,454.0","32,519.0","32,519.0","29,815.0","14.77K","-6.35%"
"01/26/2021","32,519.0","32,268.1","32,735.1","31,434.0","8.54K","0.78%"
"01/25/2021","32,268.1","32,298.0","34,693.0","32,268.1","9.23K","-0.09%"
"01/24/2021","32,298.0","32,099.0","32,830.0","31,481.0","5.89K","0.62%"
"01/23/2021","32,099.0","33,062.0","33,062.0","31,773.0","7.07K","-2.91%"
"01/22/2021","33,062.0","30,852.0","33,631.0","28,991.0","15.72K","7.09%"
"01/21/2021","30,873.0","35,522.0","35,522.0","30,609.0","22.35K","-13.09%"
"01/20/2021","35,521.1","35,915.0","36,263.0","33,447.0","14.14K","-1.22%"
"01/19/2021","35,958.0","36,699.0","37,673.0","35,958.0","9.61K","-2.02%"
"01/18/2021","36,699.0","35,913.0","36,906.0","35,180.0","8.41K","2.22%"
"01/17/2021","35,903.0","36,061.0","36,570.0","33,914.0","9.85K","-0.42%"
"01/16/2021","36,055.0","36,741.0","37,750.0","35,809.0","10.84K","-1.87%"
"01/15/2021","36,741.0","39,145.0","39,476.0","35,268.0","15.55K","-6.20%"
"01/14/2021","39,170.0","37,374.0","39,750.0","37,193.0","12.97K","4.80%"
"01/13/2021","37,375.0","34,106.0","37,418.0","33,160.0","14.89K","9.59%"
"01/12/2021","34,103.0","35,448.0","35,838.6","33,616.0","22.18K","-3.87%"
"01/11/2021","35,476.0","38,226.0","38,226.0","31,842.0","48.04K","-7.19%"
"01/10/2021","38,226.0","40,171.0","41,209.3","37,436.0","19.01K","-4.84%"
"01/09/2021","40,171.0","40,509.0","41,046.0","38,966.0","8.17K","-0.83%"
"01/08/2021","40,509.0","39,407.0","41,616.0","37,723.0","21.79K","2.80%"
"01/07/2021","39,407.0","36,755.0","39,672.0","36,755.0","22.11K","7.22%"
"01/06/2021","36,755.0","33,986.0","36,755.0","33,901.0","18.62K","8.12%"
"01/05/2021","33,996.0","32,020.0","33,996.0","30,979.1","14.48K","6.17%"
"01/04/2021","32,020.0","32,971.0","33,403.0","29,178.0","24.68K","-2.88%"
"01/03/2021","32,971.0","32,183.0","34,253.0","32,110.0","18.91K","2.44%"
"01/02/2021","32,185.0","29,346.0","33,168.0","29,192.0","22.01K","9.67%"
"01/01/2021","29,346.0","28,933.0","29,498.0","28,932.0","8.33K","1.43%"
"12/31/2020","28,933.0","28,880.0","29,133.0","28,358.0","12.22K","0.18%"
"12/30/2020","28,880.0","27,316.0","28,892.0","27,316.0","10.51K","5.73%"
"12/29/2020","27,315.0","27,058.0","27,315.0","25,923.0","8.92K","0.95%"
"12/28/2020","27,058.0","26,241.0","27,308.0","26,241.0","7.60K","3.11%"
"12/27/2020","26,241.0","26,410.0","28,051.1","26,241.0","17.96K","-0.65%"
"12/26/2020","26,412.0","24,717.0","26,577.0","24,566.0","13.15K","6.86%"
"12/25/2020","24,717.0","23,743.0","24,717.0","23,491.0","13.78K","4.14%"
"12/24/2020","23,735.0","23,234.0","23,735.0","22,860.0","4.75K","2.16%"
"12/23/2020","23,234.0","23,805.0","23,916.0","22,917.0","12.07K","-2.40%"
"12/22/2020","23,805.0","22,701.0","23,805.0","22,489.7","7.41K","4.86%"
"12/21/2020","22,701.0","23,432.7","23,901.0","22,483.0","14.18K","-3.10%"
"12/20/2020","23,427.0","23,804.0","24,099.0","23,331.7","9.60K","-1.58%"
"12/19/2020","23,804.0","23,127.0","24,058.0","22,966.0","9.67K","2.93%"
"12/18/2020","23,127.0","22,806.6","23,142.0","22,544.0","7.28K","1.41%"
"12/17/2020","22,806.6","21,322.0","23,492.0","21,322.0","22.87K","6.96%"
"12/16/2020","21,322.0","19,459.0","21,322.0","19,388.0","21.07K","9.57%"
"12/15/2020","19,459.0","19,282.0","19,548.0","19,135.0","6.93K","0.92%"
"12/14/2020","19,281.0","19,180.0","19,281.0","19,076.0","2.53K","0.53%"
"12/13/2020","19,180.0","18,818.0","19,338.1","18,747.0","4.83K","1.96%"
"12/12/2020","18,810.6","18,050.0","18,821.0","18,050.0","3.68K","4.21%"
"12/11/2020","18,050.0","18,260.0","18,260.0","17,764.0","6.57K","-1.15%"
"12/10/2020","18,260.0","18,560.0","18,560.0","18,155.0","3.66K","-1.62%"
"12/09/2020","18,560.0","18,337.0","18,630.0","17,827.0","9.77K","1.23%"
"12/08/2020","18,335.0","19,196.0","19,299.0","18,335.0","9.62K","-4.49%"
"12/07/2020","19,196.0","19,410.0","19,410.0","18,959.4","2.29K","-1.10%"
"12/06/2020","19,410.0","19,157.0","19,410.0","19,015.6","4.33K","1.32%"
"12/05/2020","19,157.0","18,657.0","19,157.0","18,657.0","3.66K","2.68%"
"12/04/2020","18,657.0","19,452.0","19,452.0","18,657.0","8.65K","-4.06%"
"12/03/2020","19,447.0","19,241.0","19,560.0","18,999.4","5.25K","1.07%"
"12/02/2020","19,241.0","18,807.0","19,275.0","18,538.0","7.63K","2.31%"
"12/01/2020","18,807.0","19,695.0","19,733.0","18,727.0","21.94K","-4.47%"
"11/30/2020","19,686.0","18,196.0","19,723.0","18,196.0","14.95K","8.19%"
"11/29/2020","18,196.0","17,746.0","18,212.0","17,579.2","3.99K","2.54%"
"11/28/2020","17,746.0","17,169.3","17,800.0","16,997.0","5.75K","3.36%"
"11/27/2020","17,169.3","17,211.7","17,492.0","16,614.9","11.21K","-0.29%"
"11/26/2020","17,219.0","18,727.0","18,824.0","16,592.0","34.34K","-8.07%"
"11/25/2020","18,730.0","19,134.8","19,303.0","18,730.0","13.48K","-2.12%"
"11/24/2020","19,134.8","18,373.0","19,349.0","18,357.0","14.94K","4.15%"
"11/23/2020","18,373.0","18,399.0","18,655.0","18,158.0","8.76K","-0.14%"
"11/22/2020","18,399.0","18,660.0","18,668.0","18,122.0","9.10K","-1.40%"
"11/21/2020","18,660.0","18,669.0","18,944.5","18,521.0","6.62K","-0.05%"
"11/20/2020","18,669.0","17,810.0","18,699.7","17,810.0","7.97K","4.82%"
"11/19/2020","17,810.0","17,773.0","18,140.0","17,486.0","5.57K","0.21%"
"11/18/2020","17,773.0","17,674.9","18,212.0","17,378.6","17.52K","0.56%"
"11/17/2020","17,674.9","16,710.0","17,740.0","16,627.0","12.21K","5.77%"
"11/16/2020","16,710.0","15,962.2","16,827.6","15,906.0","6.52K","4.68%"
"11/15/2020","15,962.2","16,057.0","16,095.0","15,871.0","2.56K","-0.60%"
"11/14/2020","16,058.3","16,310.0","16,310.0","15,833.0","5.09K","-1.54%"
"11/13/2020","16,310.0","16,296.2","16,405.0","16,079.0","7.70K","0.10%"
"11/12/2020","16,294.0","15,710.0","16,294.0","15,656.0","12.30K","3.72%"
"11/11/2020","15,710.0","15,312.0","15,911.6","15,312.0","6.94K","2.60%"
"11/10/2020","15,312.0","15,329.0","15,402.0","15,177.0","3.74K","-0.11%"
"11/09/2020","15,329.0","15,501.0","15,687.0","15,063.7","8.95K","-1.11%"
"11/08/2020","15,501.0","14,844.1","15,554.2","14,844.1","6.47K","4.43%"
"11/07/2020","14,844.1","15,571.7","15,610.0","14,734.0","14.37K","-4.67%"
"11/06/2020","15,571.7","15,568.0","15,876.0","15,441.0","12.10K","-0.01%"
"11/05/2020","15,574.0","14,160.0","15,574.0","14,160.0","15.90K","9.99%"
"11/04/2020","14,160.0","14,025.0","14,160.0","13,643.0","10.10K","0.96%"
"11/03/2020","14,025.0","13,562.0","14,025.0","13,401.0","5.81K","3.41%"
"11/02/2020","13,563.0","13,756.0","13,828.5","13,414.0","6.59K","-1.40%"
"11/01/2020","13,756.0","13,788.0","13,829.0","13,679.5","3.11K","-0.23%"
"10/31/2020","13,788.0","13,568.0","13,958.0","13,499.0","8.95K","1.62%"
"10/30/2020","13,568.0","13,451.0","13,642.2","13,250.0","4.66K","0.87%"
"10/29/2020","13,451.0","13,272.0","13,555.1","13,153.0","4.07K","1.35%"
"10/28/2020","13,272.0","13,626.3","13,763.0","13,041.2","7.11K","-2.60%"
"10/27/2020","13,626.3","13,061.0","13,703.5","13,061.0","8.98K","4.33%"
"10/26/2020","13,061.0","13,037.0","13,205.0","12,863.0","3.68K","0.18%"
"10/25/2020","13,037.0","13,127.0","13,298.0","12,990.0","3.63K","-0.72%"
"10/24/2020","13,132.0","12,935.0","13,166.0","12,905.0","1.97K","1.52%"
"10/23/2020","12,935.0","12,988.0","12,999.0","12,757.0","2.90K","-0.41%"
"10/22/2020","12,988.0","12,810.9","13,128.0","12,738.3","6.09K","1.27%"
"10/21/2020","12,825.0","11,925.0","13,099.0","11,925.0","15.40K","7.55%"
"10/20/2020","11,925.0","11,757.0","11,980.0","11,723.0","5.42K","1.43%"
"10/19/2020","11,757.0","11,518.0","11,764.0","11,451.0","3.77K","2.08%"
"10/18/2020","11,518.0","11,375.0","11,518.0","11,366.0","1.32K","1.26%"
"10/17/2020","11,375.0","11,325.0","11,375.0","11,325.0","1.04K","0.44%"
"10/16/2020","11,325.0","11,509.0","11,540.0","11,268.2","3.46K","-1.60%"
"10/15/2020","11,509.0","11,440.0","11,513.0","11,335.0","4.26K","0.60%"
"10/14/2020","11,440.0","11,442.0","11,547.0","11,347.0","2.69K","-0.02%"
"10/13/2020","11,442.0","11,560.0","11,560.0","11,392.5","3.91K","-1.02%"
"10/12/2020","11,560.0","11,385.0","11,698.9","11,284.0","6.37K","1.54%"
"10/11/2020","11,385.0","11,308.0","11,430.0","11,308.0","1.48K","0.68%"
"10/10/2020","11,308.0","11,071.0","11,450.0","11,071.0","4.17K","2.14%"
"10/09/2020","11,071.0","10,943.0","11,102.4","10,878.0","2.57K","1.17%"
"10/08/2020","10,943.0","10,687.0","10,943.0","10,577.0","3.64K","2.40%"
"10/07/2020","10,687.0","10,613.7","10,687.0","10,584.1","1.67K","0.69%"
"10/06/2020","10,613.7","10,807.0","10,807.0","10,592.0","3.22K","-1.79%"
"10/05/2020","10,807.0","10,687.0","10,807.0","10,669.0","1.78K","1.12%"
"10/04/2020","10,687.0","10,558.6","10,694.1","10,557.6","1.63K","1.22%"
"10/03/2020","10,558.6","10,586.0","10,608.0","10,535.0","0.83K","-0.26%"
"10/02/2020","10,586.0","10,634.0","10,634.0","10,476.0","3.74K","-0.45%"
"10/01/2020","10,634.0","10,795.0","10,909.0","10,523.0","5.68K","-1.48%"
"09/30/2020","10,794.0","10,856.0","10,856.0","10,715.0","1.50K","-0.57%"
"09/29/2020","10,856.0","10,712.0","10,856.0","10,697.0","1.79K","1.34%"
"09/28/2020","10,712.0","10,803.0","10,941.0","10,712.0","3.79K","-0.84%"
"09/27/2020","10,803.0","10,750.0","10,807.1","10,664.0","1.75K","0.49%"
"09/26/2020","10,750.0","10,708.0","10,776.9","10,700.7","0.94K","0.39%"
"09/25/2020","10,708.0","10,754.0","10,765.0","10,629.0","2.35K","-0.43%"
"09/24/2020","10,754.0","10,263.0","10,760.0","10,263.0","3.20K","4.78%"
"09/23/2020","10,263.0","10,549.0","10,549.0","10,255.0","3.09K","-2.71%"
"09/22/2020","10,549.0","10,435.0","10,589.0","10,435.0","2.41K","1.10%"
"09/21/2020","10,434.0","10,934.5","10,980.9","10,434.0","6.01K","-4.58%"
"09/20/2020","10,934.5","11,099.0","11,099.0","10,848.2","1.82K","-1.48%"
"09/19/2020","11,099.0","10,957.2","11,127.0","10,957.2","2.47K","1.29%"
"09/18/2020","10,957.2","10,959.0","11,022.0","10,868.0","2.26K","-0.02%"
"09/17/2020","10,959.0","10,971.3","11,040.4","10,812.7","2.51K","-0.11%"
"09/16/2020","10,971.3","10,797.0","11,091.0","10,690.9","4.80K","1.61%"
"09/15/2020","10,797.0","10,690.0","10,899.9","10,690.0","4.99K","1.04%"
"09/14/2020","10,686.0","10,331.0","10,754.0","10,331.0","3.68K","3.44%"
"09/13/2020","10,331.0","10,458.0","10,560.0","10,244.0","4.04K","-1.21%"
"09/12/2020","10,458.0","10,405.0","10,463.5","10,352.0","1.43K","0.51%"
"09/11/2020","10,405.0","10,355.0","10,405.0","10,220.0","2.47K","0.48%"
"09/10/2020","10,355.0","10,240.0","10,407.0","10,240.0","3.55K","1.12%"
"09/09/2020","10,240.0","10,149.8","10,324.0","10,030.0","2.41K","0.89%"
"09/08/2020","10,149.8","10,397.0","10,397.0","10,007.0","6.76K","-2.38%"
"09/07/2020","10,397.0","10,276.0","10,397.0","9,964.1","6.30K","1.18%"
"09/06/2020","10,276.0","10,196.9","10,325.0","10,122.0","2.76K","0.77%"
"09/05/2020","10,197.0","10,484.7","10,517.7","10,046.2","8.51K","-2.74%"
"09/04/2020","10,484.7","10,170.0","10,593.0","10,170.0","13.59K","3.09%"
"09/03/2020","10,170.0","11,408.0","11,408.0","10,011.0","15.88K","-10.85%"
"09/02/2020","11,408.0","11,942.0","11,942.0","11,334.0","6.19K","-4.47%"
"09/01/2020","11,942.0","11,671.0","12,037.0","11,616.0","5.02K","2.32%"
"08/31/2020","11,671.0","11,729.9","11,734.0","11,639.1","2.24K","-0.50%"
"08/30/2020","11,729.9","11,492.0","11,729.9","11,492.0","2.10K","2.07%"
"08/29/2020","11,492.0","11,545.0","11,587.0","11,476.3","1.52K","-0.46%"
"08/28/2020","11,545.0","11,343.0","11,545.0","11,343.0","2.02K","1.78%"
"08/27/2020","11,343.0","11,471.1","11,471.1","11,254.0","4.81K","-1.12%"
"08/26/2020","11,471.0","11,341.0","11,482.0","11,316.0","2.48K","1.15%"
"08/25/2020","11,341.0","11,768.0","11,768.0","11,200.0","6.16K","-3.63%"
"08/24/2020","11,768.0","11,663.0","11,817.9","11,616.8","1.99K","0.90%"
"08/23/2020","11,663.0","11,685.0","11,692.6","11,551.0","1.93K","-0.19%"
"08/22/2020","11,685.0","11,531.0","11,690.7","11,449.0","3.46K","1.34%"
"08/21/2020","11,531.0","11,884.0","11,889.0","11,531.0","6.10K","-2.97%"
"08/20/2020","11,884.0","11,778.0","11,900.0","11,719.0","2.73K","0.90%"
"08/19/2020","11,778.0","11,961.8","12,004.0","11,694.6","6.29K","-1.54%"
"08/18/2020","11,961.8","12,300.0","12,359.0","11,927.2","7.18K","-2.75%"
"08/17/2020","12,300.0","11,925.0","12,415.0","11,826.1","10.12K","3.14%"
"08/16/2020","11,925.0","11,873.4","11,925.0","11,781.0","2.71K","0.43%"
"08/15/2020","11,873.4","11,761.0","11,977.4","11,761.0","4.04K","0.96%"
"08/14/2020","11,761.0","11,792.5","11,824.0","11,699.0","4.65K","-0.27%"
"08/13/2020","11,792.5","11,589.0","11,792.5","11,388.0","5.78K","1.74%"
"08/12/2020","11,591.0","11,379.8","11,591.0","11,257.0","5.82K","1.86%"
"08/11/2020","11,379.8","11,892.0","11,912.0","11,278.0","7.11K","-4.31%"
"08/10/2020","11,892.0","11,675.7","12,024.0","11,675.7","6.57K","1.85%"
"08/09/2020","11,675.7","11,764.0","11,782.0","11,572.0","1.57K","-0.75%"
"08/08/2020","11,764.0","11,580.0","11,772.0","11,564.0","1.87K","1.59%"
"08/07/2020","11,580.0","11,759.0","11,845.0","11,509.0","5.09K","-1.52%"
"08/06/2020","11,759.0","11,735.8","11,858.0","11,649.7","3.90K","0.20%"
